operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,price_category,terminal,boarding_area,passenger_count,Year,month,Quarter,Season,passenger_predict
25,14,22,14,1,4,0,1,0,0,2.383797946,2010,9,3,0,2.383847433
25,14,22,14,1,4,1,1,0,0,2.386748576,2010,9,3,0,2.386084346
27,22,24,21,1,0,0,1,0,0,2.387303086,2010,9,3,0,2.383890284
27,22,24,21,1,0,1,1,0,0,2.385422782,2010,9,3,0,2.382613077
28,19,25,19,1,0,0,1,0,0,2.311788346,2010,9,3,0,2.309721204
28,19,25,19,1,0,1,1,0,0,2.304525406,2010,9,3,0,2.30545151
32,26,28,25,1,0,0,1,0,0,2.269938103,2010,9,3,0,2.267614365
32,26,28,25,1,0,1,1,0,0,2.258868225,2010,9,3,0,2.263639385
33,17,29,17,1,0,0,1,0,6,2.32037282,2010,9,3,0,2.317384204
33,17,29,17,1,0,1,1,0,6,2.321839945,2010,9,3,0,2.321844128
35,29,31,28,1,6,0,1,0,6,2.309083829,2010,9,3,0,2.306375727
35,29,31,28,1,6,1,1,0,6,2.292851438,2010,9,3,0,2.298098197
41,33,36,31,0,8,0,0,2,2,2.374059797,2010,9,3,0,2.376728891
41,33,36,31,0,8,1,0,2,2,2.370873681,2010,9,3,0,2.374251345
42,39,37,37,0,8,0,1,2,2,2.291021052,2010,9,3,0,2.288978107
42,39,37,37,0,8,1,1,2,2,2.286190519,2010,9,3,0,2.286619244
44,64,13,11,0,8,0,1,2,1,2.314424914,2010,9,3,0,2.313577065
44,64,13,11,0,8,1,1,2,1,2.311004586,2010,9,3,0,2.311212103
49,43,43,41,1,0,0,1,0,0,2.278419114,2010,9,3,0,2.280135067
49,43,43,41,1,0,1,1,0,0,2.283964646,2010,9,3,0,2.281863328
52,13,45,13,0,8,0,0,0,0,2.434667234,2010,9,3,0,2.443441068
52,13,45,13,0,8,1,0,0,0,2.43333625,2010,9,3,0,2.438926302
53,45,46,43,1,4,0,1,0,0,2.331161923,2010,9,3,0,2.334553542
53,45,46,43,1,4,1,1,0,0,2.33296538,2010,9,3,0,2.333526797
54,44,47,42,1,0,0,1,0,0,2.280936988,2010,9,3,0,2.273330691
54,44,47,42,1,0,1,1,0,0,2.2756163,2010,9,3,0,2.272126539
55,47,48,45,1,7,0,1,0,0,2.190241888,2010,9,3,0,2.191143823
55,47,48,45,1,7,1,1,0,0,2.182477964,2010,9,3,0,2.186709516
56,46,49,44,1,4,0,1,0,6,2.379099576,2010,9,3,0,2.380619979
56,46,49,44,1,4,1,1,0,6,2.38157667,2010,9,3,0,2.381130474
57,86,74,69,0,8,0,1,2,1,2.318633642,2010,9,3,0,2.318288886
57,86,74,69,0,8,1,1,2,1,2.317270031,2010,9,3,0,2.317376947
58,83,28,25,0,8,0,1,2,2,2.25366568,2010,9,3,0,2.227710312
58,83,28,25,0,8,1,1,2,2,2.247250008,2010,9,3,0,2.22436006
66,60,57,56,1,0,0,1,0,0,2.328251603,2010,9,3,0,2.320791164
66,60,57,56,1,0,1,1,0,0,2.295383491,2010,9,3,0,2.299051566
67,61,58,57,1,1,0,1,0,0,2.241066261,2010,9,3,0,2.239142855
67,61,58,57,1,1,1,1,0,0,2.236652738,2010,9,3,0,2.238516159
69,65,60,59,0,8,0,1,2,2,2.23754682,2010,9,3,0,2.245327122
69,65,60,59,0,8,1,1,2,2,2.245149064,2010,9,3,0,2.247939951
72,68,63,62,1,0,0,1,0,6,2.354106892,2010,9,3,0,2.352398861
72,68,63,62,1,0,1,1,0,6,2.345844449,2010,9,3,0,2.348217321
73,58,28,25,0,8,0,1,2,2,2.292272992,2010,9,3,0,2.299832702
73,58,28,25,0,8,1,1,2,2,2.290824763,2010,9,3,0,2.296670025
73,58,76,68,1,2,0,1,0,6,2.173458393,2010,9,3,0,2.17362415
73,58,76,68,1,2,0,1,4,5,2.311307701,2010,9,3,0,2.31188653
73,58,76,68,1,2,1,1,4,5,2.334542948,2010,9,3,0,2.333036676
76,69,66,63,0,8,0,0,0,6,2.245513817,2010,9,3,0,2.225543869
76,69,66,63,0,8,1,0,0,6,2.198706055,2010,9,3,0,2.205915314
77,48,67,46,1,4,0,1,0,6,2.263253644,2010,9,3,0,2.263580377
77,48,67,46,1,4,1,1,0,6,2.264472715,2010,9,3,0,2.263975104
79,70,69,64,1,3,0,1,0,0,2.238015376,2010,9,3,0,2.236549282
79,70,69,64,1,3,1,1,0,0,2.235775477,2010,9,3,0,2.237018952
86,74,76,68,0,8,0,1,0,6,2.294214177,2010,9,3,0,2.295373191
86,74,76,68,0,8,1,1,0,6,2.224775223,2010,9,3,0,2.243508245
86,74,76,68,0,8,0,1,4,4,2.389293374,2010,9,3,0,2.389920193
86,74,76,68,0,8,1,1,4,4,2.392047109,2010,9,3,0,2.391162193
86,74,76,68,0,8,2,1,4,5,2.278723609,2010,9,3,0,2.275145382
86,74,76,68,1,0,2,1,0,6,2.185160815,2010,9,3,0,2.189261226
86,74,76,68,1,1,0,1,0,6,2.317353902,2010,9,3,0,2.313491645
86,74,76,68,1,1,1,1,0,6,2.30744946,2010,9,3,0,2.307415226
86,74,76,68,1,2,0,1,4,5,2.367149435,2010,9,3,0,2.370281569
86,74,76,68,1,2,1,1,4,5,2.372579196,2010,9,3,0,2.370852799
86,74,76,68,1,4,0,1,0,6,2.42894657,2010,9,3,0,2.429742336
86,74,76,68,1,4,1,1,0,6,2.433779693,2010,9,3,0,2.433099035
86,74,76,68,1,5,0,1,0,6,2.213013359,2010,9,3,0,2.214165218
86,74,76,68,1,5,1,1,0,6,2.205656102,2010,9,3,0,2.214310537
87,77,77,71,1,2,0,0,0,0,2.121318787,2010,9,3,0,2.131934934
87,77,77,71,1,2,1,0,0,0,2.141034962,2010,9,3,0,2.145630902
88,76,78,70,1,4,0,1,0,0,2.328990482,2010,9,3,0,2.33212454
88,76,78,70,1,4,1,1,0,0,2.329467476,2010,9,3,0,2.32920255
91,80,81,74,1,2,0,1,0,0,2.280309963,2010,9,3,0,2.282605415
91,80,81,74,1,2,1,1,0,0,2.289936236,2010,9,3,0,2.286030341
3,10,3,10,1,5,0,1,0,0,2.22185557,2010,10,4,0,2.216389223
3,10,3,10,1,5,1,1,0,0,2.206542597,2010,10,4,0,2.209637508
4,6,4,6,1,4,0,1,0,6,2.114259334,2010,10,4,0,2.131074354
4,6,4,6,1,4,1,1,0,6,2.132091368,2010,10,4,0,2.130254591
5,7,5,7,1,2,0,1,4,4,2.405016821,2010,10,4,0,2.40226426
5,7,5,7,1,2,1,1,4,4,2.401645923,2010,10,4,0,2.400751456
7,18,6,18,1,0,0,1,0,6,2.288219686,2010,10,4,0,2.286465674
7,18,6,18,1,0,1,1,0,6,2.288594331,2010,10,4,0,2.284088024
8,8,7,8,1,4,0,1,0,0,2.347387847,2010,10,4,0,2.348923262
8,8,7,8,1,4,1,1,0,0,2.346147749,2010,10,4,0,2.349017617
11,57,10,54,1,1,0,1,0,6,2.244759985,2010,10,4,0,2.254897545
11,57,10,54,1,1,1,1,0,6,2.293207703,2010,10,4,0,2.281379953
13,36,12,34,0,8,0,0,2,1,2.365403749,2010,10,4,0,2.365538462
13,36,12,34,0,8,1,0,2,1,2.368930098,2010,10,4,0,2.36901599
14,11,13,11,0,8,0,1,2,1,2.422172347,2010,10,4,0,2.424726708
14,11,13,11,0,8,1,1,2,1,2.430609328,2010,10,4,0,2.428880529
14,11,13,11,1,5,0,1,0,0,2.306058633,2010,10,4,0,2.30160875
14,11,13,11,1,5,1,1,2,1,2.296313591,2010,10,4,0,2.282421413
15,54,14,51,1,0,0,1,0,6,2.285702145,2010,10,4,0,2.280599816
15,54,14,51,1,0,1,1,0,6,2.286808371,2010,10,4,0,2.283611616
20,59,18,55,1,0,0,1,0,0,2.227664792,2010,10,4,0,2.236218134
20,59,18,55,1,0,1,1,0,0,2.251809366,2010,10,4,0,2.250604623
25,14,22,14,1,4,0,1,0,0,2.381209946,2010,10,4,0,2.382117085
25,14,22,14,1,4,1,1,0,0,2.383910173,2010,10,4,0,2.384028426
27,22,24,21,1,0,0,1,0,0,2.383264049,2010,10,4,0,2.381551816
27,22,24,21,1,0,1,1,0,0,2.401282158,2010,10,4,0,2.391415702
28,19,25,19,1,0,0,1,0,0,2.301266399,2010,10,4,0,2.298812983
28,19,25,19,1,0,1,1,0,0,2.314500667,2010,10,4,0,2.31440931
32,26,28,25,1,0,0,1,0,0,2.262685629,2010,10,4,0,2.264681365
32,26,28,25,1,0,1,1,0,0,2.273101191,2010,10,4,0,2.268514152
33,17,29,17,1,0,0,1,0,6,2.308020787,2010,10,4,0,2.31312652
33,17,29,17,1,0,1,1,0,6,2.322307159,2010,10,4,0,2.323546946
35,29,31,28,1,6,0,1,0,6,2.291202946,2010,10,4,0,2.295375998
35,29,31,28,1,6,1,1,0,6,2.312044387,2010,10,4,0,2.303286771
41,33,36,31,0,8,0,0,2,2,2.393989756,2010,10,4,0,2.38946354
41,33,36,31,0,8,1,0,2,2,2.394610239,2010,10,4,0,2.389128532
42,39,37,37,0,8,0,1,2,2,2.291579578,2010,10,4,0,2.292709167
42,39,37,37,0,8,1,1,2,2,2.294888021,2010,10,4,0,2.293914596
44,64,13,11,0,8,0,1,2,1,2.313707521,2010,10,4,0,2.311909449
44,64,13,11,0,8,1,1,2,1,2.307484543,2010,10,4,0,2.308674794
49,43,43,41,1,0,0,1,0,0,2.281962397,2010,10,4,0,2.275091108
49,43,43,41,1,0,1,1,0,0,2.272607019,2010,10,4,0,2.274257255
52,13,45,13,0,8,0,0,0,0,2.447539359,2010,10,4,0,2.443240084
52,13,45,13,0,8,1,0,0,0,2.448058191,2010,10,4,0,2.439170498
53,45,46,43,1,4,0,1,0,0,2.329823546,2010,10,4,0,2.334040341
53,45,46,43,1,4,1,1,0,0,2.328787903,2010,10,4,0,2.332742914
54,44,47,42,1,0,0,1,0,0,2.272436006,2010,10,4,0,2.255162866
54,44,47,42,1,0,1,1,0,0,2.273355775,2010,10,4,0,2.264773132
55,47,48,45,1,7,0,1,0,0,2.202771987,2010,10,4,0,2.193278007
55,47,48,45,1,7,1,1,0,0,2.202312583,2010,10,4,0,2.194138473
56,46,49,44,1,4,0,1,0,6,2.384672284,2010,10,4,0,2.383296939
56,46,49,44,1,4,1,1,0,6,2.379068601,2010,10,4,0,2.380333262
57,86,74,69,0,8,0,1,2,1,2.321829978,2010,10,4,0,2.317345702
57,86,74,69,0,8,1,1,2,1,2.315682757,2010,10,4,0,2.31595474
58,83,28,25,0,8,0,1,2,2,2.111487854,2010,10,4,0,2.131132578
58,83,28,25,0,8,1,1,2,2,2.097718406,2010,10,4,0,2.126334349
66,60,57,56,1,0,0,1,0,0,2.320048017,2010,10,4,0,2.319390804
66,60,57,56,1,0,1,1,0,0,2.33166311,2010,10,4,0,2.323538754
67,61,58,57,1,1,0,1,0,0,2.223953968,2010,10,4,0,2.231569939
67,61,58,57,1,1,1,1,0,0,2.242767128,2010,10,4,0,2.239990376
72,68,63,62,1,0,0,1,0,6,2.350869596,2010,10,4,0,2.349053266
72,68,63,62,1,0,1,1,0,6,2.364477597,2010,10,4,0,2.361782225
73,58,28,25,0,8,0,1,2,2,2.326320213,2010,10,4,0,2.324227788
73,58,28,25,0,8,1,1,2,2,2.328492414,2010,10,4,0,2.324797999
73,58,76,68,1,2,0,1,0,6,2.17169862,2010,10,4,0,2.171065661
73,58,76,68,1,2,0,1,4,5,2.310077723,2010,10,4,0,2.312409617
73,58,76,68,1,2,1,1,4,5,2.328529404,2010,10,4,0,2.330701549
76,69,66,63,0,8,0,0,0,6,2.17279609,2010,10,4,0,2.190157699
76,69,66,63,0,8,1,0,0,6,2.179322281,2010,10,4,0,2.187304182
77,48,67,46,1,4,0,1,0,6,2.266536909,2010,10,4,0,2.264825286
77,48,67,46,1,4,1,1,0,6,2.263385689,2010,10,4,0,2.264482329
79,70,69,64,1,3,0,1,0,0,2.227115723,2010,10,4,0,2.229642851
79,70,69,64,1,3,1,1,0,0,2.240492549,2010,10,4,0,2.238896674
86,74,76,68,0,8,0,1,0,6,2.248955225,2010,10,4,0,2.271711738
86,74,76,68,0,8,1,1,0,6,2.243791903,2010,10,4,0,2.251413051
86,74,76,68,0,8,0,1,4,4,2.395850244,2010,10,4,0,2.394038211
86,74,76,68,0,8,1,1,4,4,2.39490593,2010,10,4,0,2.394148714
86,74,76,68,0,8,2,1,4,5,2.288967459,2010,10,4,0,2.274508584
86,74,76,68,1,0,2,1,0,6,2.1939297,2010,10,4,0,2.188530104
86,74,76,68,1,1,0,1,0,6,2.29418712,2010,10,4,0,2.294992638
86,74,76,68,1,1,1,1,0,6,2.329265984,2010,10,4,0,2.317544905
86,74,76,68,1,2,0,1,4,5,2.368241033,2010,10,4,0,2.365098053
86,74,76,68,1,2,1,1,4,5,2.369734738,2010,10,4,0,2.366605797
86,74,76,68,1,4,0,1,0,6,2.427749931,2010,10,4,0,2.422575327
86,74,76,68,1,4,1,1,0,6,2.423028589,2010,10,4,0,2.414911233
86,74,76,68,1,5,0,1,0,6,2.208258799,2010,10,4,0,2.210939328
86,74,76,68,1,5,1,1,0,6,2.206542597,2010,10,4,0,2.214298294
87,77,77,71,1,2,0,0,0,0,2.155522697,2010,10,4,0,2.151018459
87,77,77,71,1,2,1,0,0,0,2.163356957,2010,10,4,0,2.15848941
88,76,78,70,1,4,0,1,0,0,2.324500879,2010,10,4,0,2.324909139
88,76,78,70,1,4,1,1,0,0,2.328898458,2010,10,4,0,2.327643868
91,80,81,74,1,2,0,1,0,0,2.260047312,2010,10,4,0,2.269423337
91,80,81,74,1,2,1,1,0,0,2.275500425,2010,10,4,0,2.272170379
3,10,3,10,1,5,0,1,0,0,2.217761443,2010,11,4,0,2.212639526
3,10,3,10,1,5,1,1,0,0,2.197598181,2010,11,4,0,2.202987777
5,7,5,7,1,2,0,1,4,4,2.382260641,2010,11,4,0,2.380712012
5,7,5,7,1,2,1,1,4,4,2.380710056,2010,11,4,0,2.378176975
7,18,6,18,1,0,0,1,0,6,2.281652863,2010,11,4,0,2.283046861
7,18,6,18,1,0,1,1,0,6,2.277758627,2010,11,4,0,2.279678242
8,8,7,8,1,4,0,1,0,0,2.285315537,2010,11,4,0,2.287047762
8,8,7,8,1,4,1,1,0,0,2.293576212,2010,11,4,0,2.287648227
11,57,10,54,1,1,0,1,0,6,2.260689594,2010,11,4,0,2.259092264
11,57,10,54,1,1,1,1,0,6,2.269019445,2010,11,4,0,2.272491468
13,36,12,34,0,8,0,0,2,1,2.349612933,2010,11,4,0,2.349943527
13,36,12,34,0,8,1,0,2,1,2.352812393,2010,11,4,0,2.353515077
14,11,13,11,0,8,0,1,2,1,2.425163202,2010,11,4,0,2.425251674
14,11,13,11,0,8,1,1,2,1,2.42667219,2010,11,4,0,2.427588788
14,11,13,11,1,5,0,1,0,0,2.299967496,2010,11,4,0,2.300797658
14,11,13,11,1,5,1,1,2,1,2.304971274,2010,11,4,0,2.301154407
15,54,14,51,1,0,0,1,0,6,2.280435708,2010,11,4,0,2.280142181
15,54,14,51,1,0,1,1,0,6,2.280231286,2010,11,4,0,2.28194737
20,59,18,55,1,0,0,1,0,0,2.231581697,2010,11,4,0,2.232466271
20,59,18,55,1,0,1,1,0,0,2.233224221,2010,11,4,0,2.235308672
25,14,22,14,1,4,0,1,0,0,2.357161041,2010,11,4,0,2.355690868
25,14,22,14,1,4,1,1,0,0,2.363516578,2010,11,4,0,2.360996566
27,22,24,21,1,0,0,1,0,0,2.38458042,2010,11,4,0,2.38402706
27,22,24,21,1,0,1,1,0,0,2.390852335,2010,11,4,0,2.390483475
28,19,25,19,1,0,0,1,0,0,2.30762474,2010,11,4,0,2.309308799
28,19,25,19,1,0,1,1,0,0,2.315265429,2010,11,4,0,2.318144517
32,26,28,25,1,0,0,1,0,0,2.265399835,2010,11,4,0,2.259757725
32,26,28,25,1,0,1,1,0,0,2.264005708,2010,11,4,0,2.262659129
33,17,29,17,1,0,0,1,0,6,2.31641639,2010,11,4,0,2.3191354
33,17,29,17,1,0,1,1,0,6,2.320362688,2010,11,4,0,2.327989387
35,29,31,28,1,6,0,1,0,6,2.286735033,2010,11,4,0,2.307568967
35,29,31,28,1,6,1,1,0,6,2.322673254,2010,11,4,0,2.316619108
41,33,36,31,0,8,0,0,2,2,2.377436858,2010,11,4,0,2.3758712
41,33,36,31,0,8,1,0,2,2,2.375757037,2010,11,4,0,2.374928265
42,39,37,37,0,8,0,1,2,2,2.288766732,2010,11,4,0,2.288856583
42,39,37,37,0,8,1,1,2,2,2.289353342,2010,11,4,0,2.289995442
44,64,13,11,0,8,0,1,2,1,2.28926773,2010,11,4,0,2.305312177
44,64,13,11,0,8,1,1,2,1,2.288277423,2010,11,4,0,2.302804832
49,43,43,41,1,0,0,1,0,0,2.260066839,2010,11,4,0,2.267371743
49,43,43,41,1,0,1,1,0,0,2.259459606,2010,11,4,0,2.265601574
52,13,45,13,0,8,0,0,0,0,2.435344171,2010,11,4,0,2.438162461
52,13,45,13,0,8,1,0,0,0,2.436735148,2010,11,4,0,2.437081476
53,45,46,43,1,4,0,1,0,0,2.296669831,2010,11,4,0,2.292084805
53,45,46,43,1,4,1,1,0,0,2.291482081,2010,11,4,0,2.289740139
54,44,47,42,1,0,0,1,0,0,2.223526454,2010,11,4,0,2.230780943
54,44,47,42,1,0,1,1,0,0,2.229589325,2010,11,4,0,2.237050941
55,47,48,45,1,7,0,1,0,0,2.189035874,2010,11,4,0,2.188457399
55,47,48,45,1,7,1,1,0,0,2.208824321,2010,11,4,0,2.194344316
56,46,49,44,1,4,0,1,0,6,2.371637776,2010,11,4,0,2.371434586
56,46,49,44,1,4,1,1,0,6,2.371963965,2010,11,4,0,2.370359407
57,86,74,69,0,8,0,1,2,1,2.292672784,2010,11,4,0,2.29642947
57,86,74,69,0,8,1,1,2,1,2.289709205,2010,11,4,0,2.297251841
66,60,57,56,1,0,0,1,0,0,2.319230813,2010,11,4,0,2.316430179
66,60,57,56,1,0,1,1,0,0,2.324780981,2010,11,4,0,2.316841881
67,61,58,57,1,1,0,1,0,0,2.240252488,2010,11,4,0,2.229345652
67,61,58,57,1,1,1,1,0,0,2.228888981,2010,11,4,0,2.232238242
72,68,63,62,1,0,0,1,0,6,2.352517396,2010,11,4,0,2.351291291
72,68,63,62,1,0,1,1,0,6,2.360733913,2010,11,4,0,2.358173655
73,58,28,25,0,8,0,1,2,2,2.325290629,2010,11,4,0,2.324117676
73,58,28,25,0,8,1,1,2,2,2.324171357,2010,11,4,0,2.32436283
73,58,76,68,1,2,0,1,0,6,2.154280541,2010,11,4,0,2.154187992
73,58,76,68,1,2,0,1,4,5,2.314153847,2010,11,4,0,2.310815968
73,58,76,68,1,2,1,1,4,5,2.332480377,2010,11,4,0,2.331166113
76,69,66,63,0,8,0,0,0,6,2.174303664,2010,11,4,0,2.176675737
76,69,66,63,0,8,1,0,0,6,2.175281047,2010,11,4,0,2.180003139
77,48,67,46,1,4,0,1,0,6,2.251574759,2010,11,4,0,2.251890152
77,48,67,46,1,4,1,1,0,6,2.243629601,2010,11,4,0,2.247652295
79,70,69,64,1,3,0,1,0,0,2.227856236,2010,11,4,0,2.229994565
79,70,69,64,1,3,1,1,0,0,2.23754682,2010,11,4,0,2.238042461
86,74,76,68,0,8,0,1,0,6,2.328288693,2010,11,4,0,2.321999683
86,74,76,68,0,8,1,1,0,6,2.3283443,2010,11,4,0,2.308062316
86,74,76,68,0,8,0,1,4,4,2.386185644,2010,11,4,0,2.386099203
86,74,76,68,0,8,1,1,4,4,2.386838109,2010,11,4,0,2.386096104
86,74,76,68,0,8,2,1,4,5,2.243071043,2010,11,4,0,2.253468879
86,74,76,68,1,0,2,1,0,6,2.179010182,2010,11,4,0,2.164557952
86,74,76,68,1,1,0,1,0,6,2.308750087,2010,11,4,0,2.308723731
86,74,76,68,1,1,1,1,0,6,2.31365294,2010,11,4,0,2.314756634
86,74,76,68,1,2,0,1,4,5,2.327907781,2010,11,4,0,2.322763024
86,74,76,68,1,2,1,1,4,5,2.326877679,2010,11,4,0,2.324255524
86,74,76,68,1,4,0,1,0,6,2.368387485,2010,11,4,0,2.369044065
86,74,76,68,1,4,1,1,0,6,2.372450923,2010,11,4,0,2.37143594
86,74,76,68,1,5,0,1,0,6,2.304259253,2010,11,4,0,2.299197453
86,74,76,68,1,5,1,1,0,6,2.319905544,2010,11,4,0,2.303634353
87,77,77,71,1,2,0,0,0,0,2.156861037,2010,11,4,0,2.149762339
87,77,77,71,1,2,1,0,0,0,2.149753034,2010,11,4,0,2.155460478
88,76,78,70,1,4,0,1,0,0,2.290049542,2010,11,4,0,2.284931325
88,76,78,70,1,4,1,1,0,0,2.296814568,2010,11,4,0,2.295263941
3,10,3,10,1,5,0,1,0,0,2.230736617,2010,12,4,3,2.224930225
3,10,3,10,1,5,1,1,0,0,2.205003233,2010,12,4,3,2.214718047
5,7,5,7,1,2,0,1,4,4,2.393799242,2010,12,4,3,2.389513174
5,7,5,7,1,2,1,1,4,4,2.388963384,2010,12,4,3,2.386462917
7,18,6,18,1,0,0,1,0,6,2.289410373,2010,12,4,3,2.28837774
7,18,6,18,1,0,1,1,0,6,2.290628054,2010,12,4,3,2.288599533
8,8,7,8,1,4,0,1,0,0,2.290430922,2010,12,4,3,2.285075344
8,8,7,8,1,4,1,1,0,0,2.260670194,2010,12,4,3,2.274183182
11,57,10,54,1,1,0,1,0,6,2.293303385,2010,12,4,3,2.289443177
11,57,10,54,1,1,1,1,0,6,2.296141572,2010,12,4,3,2.291935738
13,36,12,34,0,8,0,0,2,1,2.35192438,2010,12,4,3,2.349120069
13,36,12,34,0,8,1,0,2,1,2.353608083,2010,12,4,3,2.352738983
14,11,13,11,0,8,0,1,2,1,2.426733249,2010,12,4,3,2.425914054
14,11,13,11,0,8,1,1,2,1,2.428600792,2010,12,4,3,2.428356961
14,11,13,11,1,5,0,1,0,0,2.292865166,2010,12,4,3,2.296464233
14,11,13,11,1,5,1,1,2,1,2.302633408,2010,12,4,3,2.299871654
15,54,14,51,1,0,0,1,0,6,2.277774793,2010,12,4,3,2.280859501
15,54,14,51,1,0,1,1,0,6,2.27997907,2010,12,4,3,2.284984423
20,59,18,55,1,0,0,1,0,0,2.242203513,2010,12,4,3,2.23882024
20,59,18,55,1,0,1,1,0,0,2.2315554,2010,12,4,3,2.236653238
25,14,22,14,1,4,0,1,0,0,2.348941088,2010,12,4,3,2.348296312
25,14,22,14,1,4,1,1,0,0,2.347223515,2010,12,4,3,2.34961377
27,22,24,21,1,0,0,1,0,0,2.385990818,2010,12,4,3,2.385932362
27,22,24,21,1,0,1,1,0,0,2.388995524,2010,12,4,3,2.390463281
28,19,25,19,1,0,0,1,0,0,2.32553002,2010,12,4,3,2.322893849
28,19,25,19,1,0,1,1,0,0,2.324462174,2010,12,4,3,2.327001664
32,26,28,25,1,0,0,1,0,0,2.264658872,2010,12,4,3,2.263549647
32,26,28,25,1,0,1,1,0,0,2.270673573,2010,12,4,3,2.268063436
33,17,29,17,1,0,0,1,0,6,2.323234315,2010,12,4,3,2.327607805
33,17,29,17,1,0,1,1,0,6,2.338446268,2010,12,4,3,2.351821276
35,29,31,28,1,6,0,1,0,6,2.317028463,2010,12,4,3,2.304169278
35,29,31,28,1,6,1,1,0,6,2.328953684,2010,12,4,3,2.313217108
41,33,36,31,0,8,0,0,2,2,2.365573272,2010,12,4,3,2.366749763
41,33,36,31,0,8,1,0,2,2,2.364832177,2010,12,4,3,2.364362806
42,39,37,37,0,8,0,1,2,2,2.304585787,2010,12,4,3,2.289342925
42,39,37,37,0,8,1,1,2,2,2.311866349,2010,12,4,3,2.291394222
44,64,13,11,0,8,0,1,2,1,2.286558786,2010,12,4,3,2.289326395
44,64,13,11,0,8,1,1,2,1,2.289552795,2010,12,4,3,2.290178438
49,43,43,41,1,0,0,1,0,0,2.257192417,2010,12,4,3,2.266422158
49,43,43,41,1,0,1,1,0,0,2.272230377,2010,12,4,3,2.265367272
52,13,45,13,0,8,0,0,0,0,2.425464889,2010,12,4,3,2.428932564
52,13,45,13,0,8,1,0,0,0,2.430534485,2010,12,4,3,2.430310508
53,45,46,43,1,4,0,1,0,0,2.294793981,2010,12,4,3,2.291899055
53,45,46,43,1,4,1,1,0,0,2.287640317,2010,12,4,3,2.288139349
54,44,47,42,1,0,0,1,0,0,2.226286269,2010,12,4,3,2.236409613
54,44,47,42,1,0,1,1,0,0,2.234406164,2010,12,4,3,2.241030279
55,47,48,45,1,7,0,1,0,0,2.196063954,2010,12,4,3,2.198586726
55,47,48,45,1,7,1,1,0,0,2.207991549,2010,12,4,3,2.205571171
56,46,49,44,1,4,0,1,0,6,2.37021735,2010,12,4,3,2.370874631
56,46,49,44,1,4,1,1,0,6,2.370776975,2010,12,4,3,2.370917041
57,86,74,69,0,8,0,1,2,1,2.248095349,2010,12,4,3,2.268409968
57,86,74,69,0,8,1,1,2,1,2.253561173,2010,12,4,3,2.268989391
66,60,57,56,1,0,0,1,0,0,2.311888623,2010,12,4,3,2.311474598
66,60,57,56,1,0,1,1,0,0,2.340609478,2010,12,4,3,2.336241515
67,61,58,57,1,1,0,1,0,0,2.262305042,2010,12,4,3,2.242651687
67,61,58,57,1,1,1,1,0,0,2.239213347,2010,12,4,3,2.244564686
72,68,63,62,1,0,0,1,0,6,2.357911338,2010,12,4,3,2.358023851
72,68,63,62,1,0,1,1,0,6,2.354293208,2010,12,4,3,2.357640863
73,58,28,25,0,8,0,1,2,2,2.321259994,2010,12,4,3,2.320351502
73,58,28,25,0,8,1,1,2,2,2.325089042,2010,12,4,3,2.32309743
73,58,76,68,1,2,0,1,0,6,2.166179682,2010,12,4,3,2.165553869
73,58,76,68,1,2,0,1,4,5,2.325673346,2010,12,4,3,2.322086597
73,58,76,68,1,2,1,1,4,5,2.334370009,2010,12,4,3,2.333757469
76,69,66,63,0,8,0,0,0,6,2.244254114,2010,12,4,3,2.231826939
76,69,66,63,0,8,1,0,0,6,2.247115847,2010,12,4,3,2.234587064
77,48,67,46,1,4,0,1,0,6,2.257152153,2010,12,4,3,2.255834928
77,48,67,46,1,4,1,1,0,6,2.253267941,2010,12,4,3,2.252672991
79,70,69,64,1,3,0,1,0,0,2.251489304,2010,12,4,3,2.256562819
79,70,69,64,1,3,1,1,0,0,2.285776307,2010,12,4,3,2.279627004
86,74,76,68,0,8,0,1,0,6,2.347812184,2010,12,4,3,2.336941965
86,74,76,68,0,8,1,1,0,6,2.340181075,2010,12,4,3,2.325882574
86,74,76,68,0,8,0,1,4,4,2.38547545,2010,12,4,3,2.385874561
86,74,76,68,0,8,1,1,4,4,2.38525978,2010,12,4,3,2.385741903
86,74,76,68,0,8,2,1,4,5,2.262875348,2010,12,4,3,2.259402942
86,74,76,68,1,0,2,1,0,6,2.194658929,2010,12,4,3,2.179203211
86,74,76,68,1,1,0,1,0,6,2.325768769,2010,12,4,3,2.322833465
86,74,76,68,1,1,1,1,0,6,2.315415462,2010,12,4,3,2.322022424
86,74,76,68,1,2,0,1,4,5,2.344528133,2010,12,4,3,2.343123827
86,74,76,68,1,2,1,1,4,5,2.34117211,2010,12,4,3,2.341549356
86,74,76,68,1,4,0,1,0,6,2.365995619,2010,12,4,3,2.369132785
86,74,76,68,1,4,1,1,0,6,2.369394124,2010,12,4,3,2.370307316
86,74,76,68,1,5,0,1,0,6,2.328362828,2010,12,4,3,2.325054214
86,74,76,68,1,5,1,1,0,6,2.350387854,2010,12,4,3,2.33837258
87,77,77,71,1,2,0,0,0,0,2.179943618,2010,12,4,3,2.162711542
87,77,77,71,1,2,1,0,0,0,2.180780827,2010,12,4,3,2.171126713
87,77,77,71,1,5,1,0,0,0,2.094185593,2010,12,4,3,2.1591009
